country,municipality,lon,lat,tokens,score,split
mexico,13014,-98.58835143881046,20.89803000359317,92,2.5511222,beyond
mexico,13015,-99.11614678473516,20.613765815303598,27,2.7290976,beyond
mexico,13016,-98.32178464913464,20.044948523325726,384,1.9266162,expansion
mexico,13017,-99.41487392760241,20.288046726534834,177,2.060078,beyond
mexico,13018,-98.90349097051248,21.157563157904992,44,3.0719988,beyond
mexico,13019,-99.23837270071803,20.28380623078853,318,1.870457,beyond
mexico,13020,-98.81062953359432,20.743553072994413,358,2.0549562,beyond
mexico,13021,-98.54447505204115,19.65529872792685,93,2.276727,beyond
mexico,13022,-98.6380604127553,20.016249343388996,87,1.9072299,beyond
mexico,13023,-99.04525113816898,20.235192981544007,2224,2.3733826,beyond
mexico,13024,-98.57557165826476,20.203897015739866,25,1.5768867,beyond
mexico,13025,-98.28745398276855,21.03213438816192,85,2.482933,beyond
mexico,13027,-98.05586060781629,20.458896922745975,29,2.791914,beyond
mexico,13028,-98.44405673019756,21.13473683614962,421,2.0385592,expansion
mexico,13029,-99.81019425067832,20.3833685601296,243,2.112999,beyond
mexico,13030,-99.220790077937,20.472219092087673,1255,1.9951335,beyond
mexico,13031,-99.19029528131746,21.006953981696554,111,3.2794867,beyond
mexico,13032,-98.5395371378446,21.132278935503045,57,3.008231,beyond
mexico,13033,-98.83131477332562,20.782650145085775,212,3.3999193,beyond
mexico,13034,-98.71676314756685,20.844693030098533,74,3.6618187,beyond
mexico,13035,-98.31812899801461,20.239504291511768,72,2.2734275,beyond
mexico,13036,-98.63686995836807,20.532914148469583,53,1.5548692,beyond
mexico,13037,-98.76375457465761,20.594019746035087,79,2.3199377,beyond
mexico,13038,-98.73088671178708,20.21359822881098,36,1.9267739,beyond
mexico,13039,-98.6790266996256,20.141433960211472,368,1.735905,train
mexico,13041,-99.21750386876914,20.22560376829144,1631,1.8669394,beyond
mexico,13042,-98.73000950239624,20.78905174153892,386,2.8517213,beyond
mexico,13044,-99.64731221176952,20.25002214232894,57,1.7861321,beyond
mexico,13045,-98.64823659358971,20.169144494901282,41,2.086082,beyond
mexico,13046,-98.6368278540696,21.167853732294077,220,2.680579,beyond
mexico,13047,-99.29526120478249,21.05032252003979,32,2.6466503,beyond
mexico,13048,-98.77287609452277,20.093819607644942,5086,0.9089512,train
mexico,13049,-99.00584584451755,21.194754298138204,28,2.7281432,beyond
mexico,13050,-99.18895403927182,20.254596095867935,910,1.9155139,beyond
mexico,13051,-98.71797619982073,20.080648774012452,2541,0.9912896,train
mexico,13052,-98.85198267664369,20.127513006215384,696,2.1186972,train
mexico,13053,-98.20258407429935,20.397751515114646,40,3.057481,beyond
mexico,13054,-99.00055160921374,20.26938671100486,1382,2.1080613,beyond
mexico,13055,-98.96626671127436,20.38264852137261,431,2.7621925,beyond
mexico,13056,-98.36952357580824,20.048112520126363,332,1.5516058,expansion
mexico,13057,-98.518263873857,19.96981906482796,104,1.4930586,beyond
mexico,13058,-99.3118983481496,20.55053711573243,166,1.5501007,beyond
mexico,13059,-99.64383621613871,20.53545650177781,254,1.761281,beyond
mexico,13060,-98.22644144107532,20.33877803825959,26,3.0669649,beyond
mexico,13061,-98.56915422676181,19.77937841014744,324,1.4394908,expansion
mexico,13063,-99.32990675504408,19.920280155104752,1206,1.9565957,expansion
mexico,13064,-99.38146374665628,20.187411792928728,52,2.5708723,beyond
mexico,13065,-99.15107225400122,20.102111814364328,806,2.2212825,beyond
mexico,13066,-98.81834618059789,19.883488701120662,171,2.0439103,beyond
mexico,13067,-99.27542035820264,20.17780481819375,2072,2.0026019,beyond
mexico,13068,-98.63053152062203,20.72688711552883,40,2.1216934,beyond
mexico,13069,-98.96438713327747,19.84882559461935,1528,1.4379023,expansion
mexico,13070,-99.21500613041074,20.130071695311376,301,2.0485086,beyond
mexico,13072,-98.60036908534698,19.81467285853923,117,1.5152149,expansion
mexico,13073,-98.65999276691893,20.990742098378014,64,2.4475803,beyond
mexico,13074,-99.22175097620891,20.096186103883902,714,2.2884045,beyond
mexico,13075,-98.93110827842816,19.893445429185398,40,1.5445707,expansion
mexico,13076,-99.32270877290054,20.03345128234262,2455,1.4449453,expansion
mexico,13077,-98.35295734099107,20.11412053886697,2017,1.8519638,beyond
mexico,13078,-98.28606152538599,20.8338792162638,22,2.3784988,beyond
mexico,13079,-98.68356336554082,20.776265293284684,104,2.8051634,beyond
mexico,13080,-98.382916251755,20.91336656455702,64,3.41134,beyond
mexico,13081,-98.65387946570452,20.648763694885336,289,1.8108037,beyond
mexico,13082,-98.84092081522212,20.02566615424769,239,2.0357518,train
mexico,13083,-98.7929715417144,20.01070203803324,475,0.7137237,train
mexico,13084,-99.38237353872988,20.740263342175346,276,1.7652311,beyond
mexico,14001,-102.90726626307544,20.76723390311319,211,2.0111296,beyond
mexico,14002,-103.61118586018178,20.426024249563838,369,1.7105163,beyond
mexico,14003,-103.96815494852935,20.691517762924278,221,2.0228283,beyond
mexico,14004,-103.59779919349785,20.00945055772494,123,1.8252095,beyond
mexico,14005,-103.73109175515779,20.834812055879617,112,1.9094222,beyond
mexico,14006,-104.03818269444594,20.539683482653988,351,1.3901812,expansion
mexico,14007,-104.00283872999537,20.79576022063597,112,1.7717358,beyond
mexico,14008,-102.34803181557871,20.707591495101116,348,1.5246404,expansion
mexico,14009,-103.6948159339814,20.76898672562162,47,2.0051806,beyond
mexico,14010,-103.72783106501248,20.138360167195195,154,1.8563071,beyond
mexico,14011,-104.23628775514514,20.273490546623933,91,2.568117,beyond
mexico,14012,-104.4945820830827,20.416200856077356,46,2.3898482,beyond
mexico,14013,-102.51166397426898,20.549702052228284,228,1.7115381,expansion
mexico,14014,-103.51913544387881,20.01035793573246,94,2.0818439,beyond
mexico,14015,-104.36621332914721,19.76978102954994,644,1.2380764,expansion
mexico,14016,-102.33083360345624,20.533811327029632,59,1.9272664,expansion
mexico,14017,-104.34502661545687,20.12940453143993,111,1.9574871,beyond
mexico,14018,-102.54245484374836,20.291916489455037,373,1.6013267,expansion
mexico,14019,-103.78079878206958,21.831682975520113,26,2.0065098,beyond
mexico,14020,-105.32157440908198,20.318937056804266,66,2.5403314,beyond
mexico,14021,-104.4457928242336,19.608022827347877,60,2.0567014,expansion
mexico,14022,-104.57076839732883,19.24040317938774,99,2.382437,expansion
mexico,14023,-103.46886773716516,19.697127798402917,881,1.1935672,expansion
mexico,14024,-103.81415544832211,20.371134436529264,214,1.9512496,beyond
mexico,14025,-103.26492755763832,22.114310522380585,260,1.7623051,beyond
mexico,14026,-103.25871279183629,19.978555967633202,83,2.2901726,beyond
mexico,14027,-104.35910580787431,19.45174922319256,55,2.5159016,beyond
mexico,14028,-104.40803242578119,20.20160335804507,78,2.043557,beyond
mexico,14029,-103.02568013409135,20.927912524222474,91,2.125804,beyond
mexico,14030,-103.21748241995573,20.311458601639558,721,1.4076279,expansion
mexico,14032,-103.86174138175316,20.087335621942586,101,2.9597123,beyond
mexico,14033,-102.13759167422391,20.447138308926938,200,1.7347631,beyond
mexico,14034,-104.16217396613926,19.905330140100492,36,2.014521,beyond
mexico,14035,-102.23788045128686,21.527873831943168,173,1.7241057,expansion
mexico,14036,-104.0781269939773,20.768380353911187,138,1.4655604,beyond
mexico,14037,-104.2159376194568,19.806332888370097,288,1.7816283,beyond
mexico,14038,-104.379882092888,20.576167079813395,47,2.4390838,beyond
mexico,14039,-103.32616795862191,20.672806427392924,7048,0.71815044,train
mexico,14040,-104.05064614945074,21.058119667410924,51,1.7252603,beyond
mexico,14041,-103.21058387042147,22.363033521498647,125,1.8506504,beyond
mexico,14042,-103.89521075128266,22.629826533363342,121,1.910492,beyond
mexico,14043,-104.6423269067735,19.48456794430313,168,2.2857165,beyond
mexico,14044,-103.18943693624573,20.37637359694243,425,1.7983693,expansion
mexico,14045,-103.24227087207477,20.86338770196225,106,1.2796885,beyond
mexico,14046,-102.47060015623582,21.170826204417978,49,1.8642094,expansion
mexico,14047,-102.70962310225437,20.295169627918675,125,1.6858222,beyond
mexico,14048,-102.21977914126384,20.60878576577198,101,2.042021,beyond
mexico,14049,-103.01964032531325,19.369571134171412,40,3.3622208,beyond
mexico,14050,-103.40256937797321,20.292603495790377,557,1.8567187,expansion
mexico,14051,-103.15822894955217,20.527828075976327,154,1.8536044,train
mexico,14052,-104.09882253761333,20.084115534741223,66,2.1461203,beyond
mexico,14054,-104.15573927678388,19.82366007205354,197,1.9412842,beyond
mexico,14055,-103.97659141243503,20.910456986570384,163,1.8608612,beyond
mexico,14057,-103.1554626365895,20.004108056864066,49,2.7305896,beyond
mexico,14058,-104.79091555899434,20.52751432685877,132,1.9025346,beyond
mexico,14059,-103.02038307866664,19.917694952564513,173,1.5401454,beyond
mexico,14060,-102.77750384224737,21.265230556380097,70,2.168346,beyond
mexico,14061,-103.72791136863225,22.388671525601737,48,2.0153387,beyond
mexico,14062,-104.41065602309578,20.44049795040379,74,2.415116,beyond
mexico,14063,-102.76904586573097,20.342034226609172,912,1.3950251,beyond
mexico,14064,-101.60120657620635,21.870274315472777,237,1.8408917,beyond
mexico,14065,-103.38071907234365,19.252428973981743,133,2.138212,beyond
mexico,14066,-102.7864692769143,20.338946597175738,68,1.4147137,expansion
mexico,14067,-105.22345304744941,20.661831110251423,2207,1.3279977,train
mexico,14068,-104.60566170537096,19.713952020216944,111,2.2746687,beyond
mexico,14069,-102.8757454765093,19.92662840390395,45,2.185337,beyond
mexico,14070,-103.27991461250474,20.550933583535677,3256,1.6265327,train
mexico,14072,-101.99441969204878,20.995475818301653,103,1.8922429,beyond
mexico,14073,-102.33090007515504,21.25268636742706,315,1.6465296,expansion
mexico,14074,-102.17869989803616,21.00621301284828,283,1.5718536,beyond
mexico,14075,-104.19749449845591,20.789885691329744,73,2.6017962,beyond
mexico,14076,-103.81477828679692,21.682018744143356,33,2.390788,beyond
mexico,14077,-103.90939055952094,20.42210688741026,264,1.9581838,beyond
mexico,14078,-102.4009895914084,21.032352161411072,283,1.7404124,expansion
mexico,14079,-103.47427963475172,19.805870092116074,186,1.9634608,beyond
mexico,14080,-104.85256798298654,20.761465362632528,29,2.5513706,beyond
mexico,14081,-103.2250504616506,22.178337930908523,96,2.2680109,beyond
mexico,14082,-103.5947248627033,19.88546537485997,182,1.4390395,expansion
mexico,14083,-103.70788591325635,20.667593774711438,431,1.6930363,expansion
mexico,14084,-104.82065507820488,20.383776795498544,135,2.1536686,beyond
mexico,14085,-103.24458728175205,19.68357302655788,260,1.2595241,expansion
mexico,14086,-103.75826607558496,19.945417044331005,145,2.2370815,beyond
mexico,14087,-103.30655948748489,19.469503051995034,147,1.8092495,beyond
mexico,14088,-104.04621289900189,20.20110580230764,223,1.6694388,beyond
mexico,14089,-103.55325108160007,20.073994357309203,70,2.3942869,beyond
mexico,14090,-104.16342859421991,20.215308837057222,118,1.9231391,beyond
mexico,14091,-102.57558569186405,21.434842642598962,141,1.751006,expansion
mexico,14092,-103.3791388151173,20.09359649738976,81,1.5094023,beyond
mexico,14093,-102.77084257819097,20.81475712186723,900,1.1789143,expansion
mexico,14094,-103.83643776492852,20.887196584090283,115,1.1967727,expansion
mexico,14095,-103.84891520109365,20.68540696188561,52,2.5635068,beyond
mexico,14096,-103.03807353828694,20.160904150728495,234,2.0107105,beyond
mexico,14097,-103.41473441166094,20.527817272633083,6447,1.1911979,train
mexico,14098,-103.34035199732348,20.59595965521446,6890,1.1382731,train
mexico,14099,-103.91324884580767,19.600420024174003,37,1.9707134,beyond
mexico,14100,-105.25165343600042,19.935895682542775,68,1.7118824,expansion
mexico,14101,-103.24052882266368,20.629035073300876,4679,1.1246641,train
mexico,14102,-103.97062774352055,19.786018683741933,73,2.043033,beyond
mexico,14103,-103.53428558275529,19.42276657582976,102,2.1535587,beyond
mexico,14104,-103.44377997906618,21.929214150665516,53,2.4181468,beyond
mexico,14105,-102.79300348712326,20.54108679854646,133,1.9490272,beyond
mexico,14106,-103.98469671157173,19.697308364871127,33,2.7895815,beyond
mexico,14107,-103.18478666319308,20.154735612794127,26,2.5983865,beyond
mexico,14108,-103.37921207392026,19.557878143240867,249,1.8457342,beyond
mexico,14109,-102.00656408652102,21.12776745303775,135,1.9622972,beyond
mexico,14110,-104.26807458058438,19.955998357340068,133,1.7930881,beyond
mexico,14111,-102.62023564613372,21.010257187444925,60,2.0317054,beyond
mexico,14112,-102.94662355561255,19.93341041041779,92,1.3798429,beyond
mexico,14113,-103.76524268091866,19.744800056392847,116,1.5815434,beyond
mexico,14114,-103.6764637667379,20.411984800670037,272,2.1149914,beyond
mexico,14115,-103.59509086704671,21.981556356193373,94,2.1345239,beyond
mexico,14116,-102.58934343480074,21.678469179543804,107,1.595231,expansion
mexico,14117,-102.68746534154803,21.14853038614428,83,2.2179952,beyond
mexico,14118,-102.88577922421875,21.179871885290478,196,1.7945011,beyond
mexico,14119,-103.56865312883599,20.226519026240116,231,1.8181815,beyond
mexico,14120,-103.41598918859304,20.711506966781798,11131,0.7036271,train
mexico,14121,-103.4290056854451,19.632013914533584,344,1.6943083,expansion
mexico,14122,-103.81214960840175,19.548891614925683,51,3.1575952,beyond
mexico,14123,-102.92507102852296,20.465464349635297,61,2.3131936,beyond
mexico,14124,-103.12274798607409,20.579012442098747,38,1.9366059,train
mexico,14125,-102.53514360901991,20.74318752339662,122,1.67855,beyond
mexico,15001,-99.89404293462641,19.9446686902418,370,2.488991,beyond
mexico,15002,-98.93168280236932,19.62783407114836,1357,1.7731397,val
mexico,15003,-99.82765487379963,20.09859436665313,39,1.9697717,beyond
mexico,15004,-99.89329270664146,18.865762367089655,90,1.7530681,beyond
mexico,15005,-99.75659294890336,19.34860107656635,1265,1.9559715,train
mexico,15006,-99.48672636899566,19.16228832184801,545,1.9029337,beyond
mexico,15007,-100.0197612572954,19.254115887209906,27,1.7751307,beyond
mexico,15008,-100.36794989100873,18.69396818190871,69,2.7538614,beyond
mexico,15009,-98.7684036870536,19.119050231732988,997,2.1606,beyond
mexico,15010,-99.17891325651635,19.966251230571856,278,1.788878,beyond
mexico,15011,-98.93550903849653,19.56910047130055,476,1.7427069,val
mexico,15012,-99.48845136780903,19.176691881585825,644,2.0843565,beyond
mexico,15013,-99.25765509779528,19.566634878469277,5518,0.83432287,train
mexico,15014,-99.85774903976672,19.792353000151476,774,1.9293883,expansion
mexico,15015,-98.78485593282578,19.011129059734795,1313,2.9170578,beyond
mexico,15016,-98.75780926741842,19.78854673796123,558,2.4319978,beyond
mexico,15017,-98.80486775505604,19.128914116429623,166,2.3323143,beyond
mexico,15018,-99.61158321082996,19.177760809245736,1061,2.0452306,beyond
mexico,15019,-99.46168389827932,19.20480025064845,1618,2.123236,beyond
mexico,15020,-99.09778513838322,19.63861349250718,854,0.801387,val
mexico,15021,-99.76688114946282,18.923815543730722,91,1.9261708,beyond
mexico,15022,-98.86358244023859,19.231936434425172,207,1.9700693,beyond
mexico,15023,-99.20416544231063,19.776105884254527,922,1.8497343,train
mexico,15024,-99.16917164735528,19.69280572697629,967,1.0463554,train
mexico,15025,-98.86751219820154,19.253046578453336,4562,1.5200504,beyond
mexico,15026,-99.60275491714636,19.854923587203984,1015,2.2427483,beyond
mexico,15027,-99.55529722220348,19.203884726700014,404,1.9901617,beyond
mexico,15028,-98.88750390140754,19.56359460719915,334,1.7893616,expansion
mexico,15029,-98.90297190623708,19.413398763742702,890,1.4145201,test
mexico,15030,-98.89751358800363,19.56020559596025,209,2.0151854,expansion
mexico,15031,-98.94437783506287,19.41290621786081,3474,1.8729705,test
mexico,15032,-100.13460948547001,19.31609394551097,941,2.2568276,beyond
mexico,15033,-99.04672737467024,19.55385077725965,8525,1.2188907,val
mexico,15034,-98.74861926130335,18.960265764703326,500,3.6298718,beyond
mexico,15035,-99.21296852977684,19.840101841209165,1368,1.6225159,expansion
mexico,15036,-99.06536629890208,19.887719149583585,380,2.3898175,expansion
mexico,15037,-99.28578615645243,19.41025807384394,1158,0.7176496,val
mexico,15038,-99.41620084945701,19.55761563466829,41,2.8760111,beyond
mexico,15039,-98.89064571233686,19.322279713322082,2045,1.4067082,test
mexico,15040,-99.68110365772341,18.843309449398507,852,1.5128139,beyond
mexico,15041,-100.2656107373506,19.26324656882384,20,2.0199676,beyond
mexico,15042,-99.81980129198753,19.618844803448912,5713,2.2664998,beyond
mexico,15043,-99.41873191325004,19.179733073510008,381,1.8146962,beyond
mexico,15044,-99.09294348045727,19.75349950040138,154,1.9971912,expansion
mexico,15045,-99.56153646258007,19.965004301627918,547,1.9346584,beyond
mexico,15046,-99.38202221087899,19.516339379939662,297,1.750337,beyond
mexico,15047,-99.6633565400518,19.597455313736052,360,2.452033,beyond
mexico,15048,-99.8420570453993,19.727958305351688,1087,2.3501017,expansion
mexico,15049,-99.52769778118356,19.085130213468013,306,2.4827693,beyond
mexico,15050,-98.87397163550168,19.097015482385647,133,2.5781467,beyond
mexico,15051,-99.51255762742521,19.29845172554194,1550,1.408051,beyond
mexico,15052,-99.49548302903735,18.946203965148563,326,2.4712698,beyond
mexico,15053,-99.13952983903974,19.70740286063054,303,1.7019166,train
mexico,15054,-99.5828401772064,19.250015436622245,4244,1.2163788,beyond
mexico,15055,-99.58513472949157,19.212924121516156,221,2.0310187,beyond
mexico,15056,-99.64052594110382,19.714566599797784,1142,2.4493365,beyond
mexico,15057,-99.25278443271183,19.4769456778515,5062,0.61923045,val
mexico,15058,-99.02832228098359,19.43165204711863,2679,0.9894105,val
mexico,15059,-99.07188695214091,19.730267668576023,484,1.8454615,val
mexico,15060,-99.31719395995212,19.615784454392458,1602,1.4531194,train
mexico,15061,-98.70969919095067,19.787040402578192,352,1.9921677,beyond
mexico,15062,-99.45536698927955,19.262143492114284,888,1.6826755,beyond
mexico,15063,-99.42140344881496,18.986848144884114,61,1.803537,beyond
mexico,15064,-100.13317704773044,19.80023370855187,111,1.3932354,beyond
mexico,15065,-98.77898492757942,19.693154781195965,1260,2.4135287,beyond
mexico,15066,-100.2972050962742,19.11915086180997,76,2.507487,beyond
mexico,15067,-99.5637933972847,19.412171154761253,330,1.7974471,train
mexico,15068,-98.79556818721534,19.04037235770892,1144,2.2968106,beyond
mexico,15069,-98.8582328417145,19.561002011898587,86,1.1663817,expansion
mexico,15070,-98.95463108371972,19.361520869064854,2253,1.3130205,test
mexico,15071,-99.81570290991199,20.22404883654566,120,1.92379,beyond
mexico,15072,-99.58067612149678,19.143097371246157,414,1.7513422,beyond
mexico,15073,-99.56622060652128,19.16548281662822,691,1.7841622,beyond
mexico,15074,-99.95924568626191,19.63607138375139,3159,2.260876,beyond
mexico,15075,-98.8327823390459,19.704080061584712,410,2.191507,beyond
mexico,15076,-99.53690402300138,19.26274019558792,1866,1.673921,beyond
mexico,15077,-100.00660605661993,19.021820353312087,88,2.2760167,beyond
mexico,15079,-99.53005945885789,20.018057531061505,653,1.8893996,beyond
mexico,15080,-99.96696147286805,18.861746235761952,96,3.2480538,beyond
mexico,15081,-98.99490900052092,19.69788572691805,2934,1.4553643,val
mexico,15082,-100.14765983277904,18.90371440684903,209,1.902105,beyond
mexico,15083,-98.86772846369595,19.205310182132827,273,2.1160583,beyond
mexico,15084,-98.88519876608251,19.808878645585235,585,2.1437275,beyond
mexico,15085,-99.98391562481346,19.835878015012003,90,3.8805993,expansion
mexico,15086,-100.04439474583583,19.045324271075806,80,3.5090756,beyond
mexico,15087,-99.5963693893574,19.44772293353097,390,2.0451944,train
mexico,15088,-99.58758417322413,18.973301711676267,1116,1.9368291,beyond
mexico,15089,-98.85838695774231,19.155017412468165,202,2.7115386,beyond
mexico,15090,-99.58381929945328,19.097644054798536,1421,2.1939747,beyond
mexico,15091,-99.17222146984703,19.75187737531096,1138,1.6658462,train
mexico,15092,-98.86352595938062,19.682107644690404,1173,1.819246,beyond
mexico,15093,-98.83097619294404,19.575266866098755,398,1.956482,expansion
mexico,15094,-98.83183411998367,19.006252449558364,954,2.2019174,beyond
mexico,15095,-99.24112305480594,19.71480235140745,1103,1.4261001,train
mexico,15096,-99.14386821167939,19.90394071119736,973,1.960395,beyond
mexico,15097,-99.94200966504657,18.930877374782316,49,3.331969,beyond
mexico,15098,-99.50089603456614,19.133930533865364,402,1.9769136,beyond
mexico,15099,-98.85899216225856,19.4965376735545,2949,1.6755927,expansion
mexico,15100,-98.94189604683373,19.59817984446102,342,1.5214051,val
mexico,15101,-99.47494858313028,19.187096823774066,2713,2.0389647,beyond
mexico,15102,-99.73486235616645,19.875982851273154,42,2.506419,beyond
mexico,15103,-98.7912679509719,19.206117002435885,725,1.8821274,beyond
mexico,15104,-99.1727322358749,19.540081159331436,5926,0.7399128,train
mexico,15105,-100.30550031801246,18.584220542153886,72,2.419953,beyond
mexico,15106,-99.63834649170006,19.31646121560553,8867,1.372405,beyond
mexico,15107,-99.66903360389803,18.80744643104476,198,1.9582579,beyond
mexico,15108,-99.12829042867544,19.668740035019507,729,0.92018974,train
mexico,15109,-99.15546769820071,19.62387914123827,2994,0.9462182,train
mexico,15110,-100.13399963385984,19.175952723109436,654,1.1751084,beyond
mexico,15111,-100.1092917175422,19.402953571268544,221,2.4724543,beyond
mexico,15112,-99.46224745737145,19.72402755354339,387,1.7124053,beyond
mexico,15113,-99.67213761053624,18.965232201616285,1019,2.0422585,beyond
mexico,15114,-99.9964026866031,19.43594798602389,75,1.8312222,beyond
mexico,15115,-99.5229270221197,19.407328633398073,184,1.9737235,train
mexico,15116,-100.25556503867247,19.074184191754043,108,2.1973455,beyond
mexico,15117,-99.77814295532193,18.71937372949219,38,1.9738324,beyond
mexico,15118,-99.7479759496131,19.278366338339087,3096,1.6734259,train
mexico,15119,-99.58094520131132,18.837091372419465,55,3.0820124,beyond
mexico,15120,-99.09311901319155,19.805190907031303,2673,1.7371938,expansion
mexico,15121,-99.21831364328321,19.648466182643592,4286,0.78606844,train
mexico,15122,-98.94509061911864,19.292349031588675,1109,1.3949792,test
mexico,15123,-100.29910053745664,18.919970147430913,79,1.9252521,beyond
mexico,15124,-100.08477197961157,19.621544098196953,281,2.5531719,beyond
mexico,15125,-99.05389625546765,19.685578125236734,97,1.7357203,val
mexico,16001,-101.3358327864339,19.495060512386473,251,1.8946265,beyond
mexico,16002,-102.7882750220121,18.73844853410154,130,2.1060157,beyond
mexico,16003,-101.04298638127916,19.82042877842543,150,2.1093152,beyond
mexico,16004,-101.71376913267204,20.148849803995034,99,2.4873564,beyond
mexico,16005,-100.28899770637109,19.61813140021135,161,1.2905632,beyond
mexico,16006,-102.35280757261462,19.091453226822498,892,1.595246,train
mexico,16007,-100.40806481255191,19.671765357334728,124,2.133001,beyond
mexico,16008,-103.50333662815645,18.597194818709685,36,3.5039992,beyond
mexico,16009,-101.70635453052955,19.207910646831472,242,2.1350195,beyond
mexico,16010,-102.29165777190154,18.358055822730144,166,1.8423837,beyond
mexico,16011,-102.5456303942356,20.27021937766012,271,1.298535,beyond
mexico,16012,-102.57790531788352,19.203506699233294,255,2.4045613,expansion
mexico,16013,-101.12310026996343,19.020703789411627,190,2.5249696,beyond
mexico,16014,-103.66352605764546,18.704319459671844,232,1.9162449,beyond
mexico,16015,-103.16605907581851,18.778975547453527,175,1.8335239,beyond
mexico,16016,-101.57657763937227,19.814431566231033,89,2.3137112,beyond
mexico,16017,-100.16651976415451,19.95096124132623,149,2.7441971,beyond
mexico,16018,-101.21547810623836,19.892226959812515,79,2.090655,beyond
mexico,16019,-102.70034460324837,19.80725854932155,171,2.2549775,beyond
mexico,16020,-101.10890822189056,19.966864970300307,253,2.1852021,beyond
mexico,16021,-102.25102470160245,19.648312943104713,97,2.836973,beyond
mexico,16022,-101.05951044436826,19.743023027394553,83,2.0723312,train
mexico,16023,-102.45989203725401,20.005156513135606,272,1.7952547,beyond
mexico,16024,-101.95437689331675,19.684813372095224,190,2.7414834,expansion
mexico,16025,-102.06532525313295,19.852679135836922,423,2.2345908,beyond
mexico,16026,-103.3687890649556,18.757808221709425,29,2.653612,beyond
mexico,16027,-101.33393617607538,19.90133953933769,58,2.8471136,beyond
mexico,16028,-102.0666791918771,20.149437258978462,100,2.0876675,beyond
mexico,16029,-101.64790620000733,18.663664887037317,178,2.0979054,beyond
mexico,16030,-102.18872994000934,20.17627967528745,119,2.1846588,beyond
mexico,16031,-100.29009690748204,20.138301191637474,59,2.3695304,beyond
mexico,16032,-101.7214932602555,19.587852322295102,73,2.0494852,beyond
mexico,16033,-102.0540857343406,19.158672487750987,342,2.2318199,beyond
mexico,16034,-100.56389160258408,19.686062741630124,943,1.8104157,test
mexico,16035,-101.80560790689067,18.961734971691826,150,1.8292596,beyond
mexico,16036,-101.27588949486946,19.98885793337548,156,1.88887,beyond
mexico,16037,-101.50566081834323,19.899088344769496,83,2.1703632,beyond
mexico,16038,-100.89739368287643,18.631138830483827,445,1.9803874,expansion
mexico,16039,-101.43803318432667,19.54573344121339,102,2.0165155,beyond
mexico,16040,-100.94804092052351,19.79165762641857,271,2.1459453,beyond
mexico,16041,-100.47738070658197,19.699929612575676,103,2.0214696,test
mexico,16042,-102.39136515978458,20.16915527715561,105,2.1382158,beyond
mexico,16043,-102.305084754074,19.94967561802171,476,1.7948993,beyond
mexico,16044,-101.74522831562997,19.92439076583981,128,2.0527105,beyond
mexico,16045,-102.71615339137632,19.99437985292105,589,1.4769014,expansion
mexico,16046,-100.44144211440008,19.297652598991892,68,2.0588806,beyond
mexico,16047,-100.4906340279913,19.460504568336752,81,1.8390305,beyond
mexico,16048,-101.41374367457526,19.563535157871588,206,1.7597512,beyond
mexico,16049,-101.28122938288507,19.390923370799776,65,1.9345036,beyond
mexico,16050,-100.44293069069407,19.89479413969018,726,2.0665917,expansion
mexico,16051,-103.02148203954042,19.99313973885425,173,2.0769055,beyond
mexico,16052,-102.22023148464419,18.001619430070583,1150,1.6070478,train
mexico,16053,-101.19912842904132,19.69861904918035,5294,0.9356277,train
mexico,16054,-101.41249587749144,20.003350543341323,116,2.7790148,beyond
mexico,16055,-102.09869452439999,19.023482303822984,165,2.35604,expansion
mexico,16056,-101.92330433991933,19.64551769768301,184,3.4560766,expansion
mexico,16057,-101.16187482789071,19.042840926416638,233,2.3008513,beyond
mexico,16058,-102.12768227291136,19.41728716366073,125,2.2366638,train
mexico,16059,-101.868021454316,19.166373086082743,26,2.8776126,beyond
mexico,16060,-101.95146867271949,20.25392885948917,46,1.9958628,expansion
mexico,16061,-100.29581695380267,19.56989459079541,327,2.3595414,beyond
mexico,16062,-102.56353280992845,20.12056953220186,146,2.1218915,beyond
mexico,16063,-101.75938585257859,19.983104909994463,185,2.0047672,beyond
mexico,16064,-102.21981036837434,19.146926699010045,84,2.2753575,beyond
mexico,16065,-102.0331433355617,19.6275425629929,86,2.8515093,expansion
mexico,16066,-101.61033137767016,19.518849324230143,481,1.6562344,train
mexico,16067,-101.9338955274533,20.104549179179596,129,2.032577,beyond
mexico,16068,-102.41702683009447,19.523862743782466,211,1.8834866,beyond
mexico,16069,-102.03129468401366,20.3466851408746,893,1.3509374,expansion
mexico,16070,-102.00469375739941,19.90918473457694,454,2.3392148,beyond
mexico,16071,-101.5243886661185,20.08270374001524,448,1.8793164,expansion
mexico,16072,-100.88864038274117,19.80926223099569,284,1.9821786,beyond
mexico,16073,-101.53423846183479,19.66768405129735,195,2.4179325,beyond
mexico,16074,-102.85095488889246,20.11733712748951,111,2.000884,beyond
mexico,16075,-102.47167849321815,19.589716213397885,272,1.629567,expansion
mexico,16076,-102.71844051862183,20.055747172121006,913,1.6610339,expansion
mexico,16077,-100.78607734207839,18.59012886932795,143,2.2876124,beyond
mexico,16078,-101.02256940002489,20.00754423582955,195,2.0452576,beyond
mexico,16079,-101.62723619384768,19.405155720405062,541,2.044288,beyond
mexico,16080,-100.35444517371602,19.734866453177265,77,2.43519,beyond
