country,method,seed,municipality,rho
brazil,zero-shot,0,3108602,0.44314075480387005
brazil,zero-shot,0,3109006,0.023425566578030393
brazil,zero-shot,0,3109402,0.09165279413371782
brazil,zero-shot,0,3109907,0.16009218316444102
brazil,zero-shot,0,3110004,0.052448221296667506
brazil,zero-shot,0,3110301,-0.0015726217196746098
brazil,zero-shot,0,3110608,0.34454904571873196
brazil,zero-shot,0,3111200,-0.040521336710472936
brazil,zero-shot,0,3112307,0.1492731686924013
brazil,zero-shot,0,3112505,-0.279556446251494
brazil,zero-shot,0,3113305,-0.04388404185639189
brazil,zero-shot,0,3113404,0.17600641192083072
brazil,zero-shot,0,3114204,0.12989098077355238
brazil,zero-shot,0,3114303,0.1331370162995327
brazil,zero-shot,0,3115300,0.17219698845496909
brazil,zero-shot,0,3115508,0.25227473452849647
brazil,zero-shot,0,3116605,0.20569947033616895
brazil,zero-shot,0,3117306,-0.031526558758051944
brazil,zero-shot,0,3117876,0.09792137493146477
brazil,zero-shot,0,3118007,0.33764723401608165
brazil,zero-shot,0,3118304,0.2489342694904347
brazil,zero-shot,0,3118601,0.2127012754502914
brazil,zero-shot,0,3119104,-0.21348457968378573
brazil,zero-shot,0,3119302,-0.13256588964349356
brazil,zero-shot,0,3119401,0.10354262435726376
brazil,zero-shot,0,3119609,-0.12030427487300918
brazil,zero-shot,0,3119906,-0.09420167391835185
brazil,zero-shot,0,3120904,0.025559028488195343
brazil,zero-shot,0,3122306,0.2745867147518652
brazil,zero-shot,0,3123601,0.33622970716202605
brazil,zero-shot,0,3124104,0.2623411188982237
brazil,zero-shot,0,3125101,0.3597501569592234
brazil,zero-shot,0,3126000,0.06314766073057407
brazil,zero-shot,0,3126109,0.173244405838613
brazil,zero-shot,0,3127107,-0.2666664336797769
brazil,zero-shot,0,3127701,0.1962343481202725
brazil,zero-shot,0,3128006,0.08746647099053845
brazil,zero-shot,0,3128709,0.31968364084989576
brazil,zero-shot,0,3129806,-0.011200879031147463
brazil,zero-shot,0,3130101,0.13512707422190604
brazil,zero-shot,0,3131109,0.3426285414181331
brazil,zero-shot,0,3131307,0.3659229664684475
brazil,zero-shot,0,3131703,0.16599894016971223
brazil,zero-shot,0,3131901,0.19459785834085908
brazil,zero-shot,0,3132404,0.22604424012578905
brazil,zero-shot,0,3132503,-0.20475779085763257
brazil,zero-shot,0,3133808,0.19509100945443764
brazil,zero-shot,0,3134202,0.23612298211672786
brazil,zero-shot,0,3134400,-0.03662593140687864
brazil,zero-shot,0,3134905,0.2933110274269311
brazil,zero-shot,0,3135050,-0.15129334423408905
brazil,zero-shot,0,3135100,0.39467824378023847
